Symbol,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
NVDA,2024-04-08 00:00:00-04:00,88.67086696377457,90.70919879972269,82.99473790047828,88.15703582763672,2077138000,0.0,0.0
NVDA,2024-04-15 00:00:00-04:00,89.06873939791475,90.58324125510191,75.58117346384236,76.17497253417969,2631388000,0.0,0.0
NVDA,2024-04-22 00:00:00-04:00,78.07834332000203,88.30198930446801,76.37490823954055,87.70618438720703,2522760000,0.0,0.0
NVDA,2024-04-29 00:00:00-04:00,87.56622627433318,89.25166943381491,81.22830499751667,88.75983428955078,2088782000,0.0,0.0
NVDA,2024-05-06 00:00:00-04:00,89.36063394500195,92.18970609418298,88.20201810410738,89.84847259521484,1852604000,0.0,0.0
NVDA,2024-05-13 00:00:00-04:00,90.44826646059974,95.78751486641406,88.49990938844991,92.4486083984375,1687565000,0.0,0.0
NVDA,2024-05-20 00:00:00-04:00,93.71921153585015,106.44003098960508,93.14939903478773,106.43403625488281,2460917000,0.0,0.0
NVDA,2024-05-27 00:00:00-04:00,110.20779186080803,115.7809576106713,106.90487625910878,109.59699249267578,2310783000,0.0,0.0
NVDA,2024-06-03 00:00:00-04:00,113.58367836501102,125.54574339421035,111.96620602456149,120.8482894897461,2447200000,0.0,0.0
NVDA,2024-06-10 00:00:00-04:00,120.33046382882705,132.79636129950956,116.97156690531405,131.83668518066406,1406333800,0.01,10.0
NVDA,2024-06-17 00:00:00-04:00,132.9572345315152,140.72530888993884,124.26937345205326,126.53881072998047,1756092600,0.0,0.0
NVDA,2024-06-24 00:00:00-04:00,123.20963050283807,128.08842528432723,118.01091487711217,123.50955963134766,1832912700,0.0,0.0
NVDA,2024-07-01 00:00:00-04:00,123.43958437704237,128.81826389526591,118.80072805157653,125.79900360107422,933185200,0.0,0.0
NVDA,2024-07-08 00:00:00-04:00,127.45858397768862,136.11644616356534,127.00869790993201,129.20816040039062,1399485700,0.0,0.0
NVDA,2024-07-15 00:00:00-04:00,130.52782490521477,131.35762220684455,116.53127479151783,117.90093994140625,1351385200,0.0,0.0
NVDA,2024-07-22 00:00:00-04:00,120.32034749602344,124.65928220394666,106.27381361177252,113.03214263916016,1513222900,0.0,0.0
NVDA,2024-07-29 00:00:00-04:00,113.66199251512361,120.13039971477521,101.3450281116693,107.24356842041016,2213649400,0.0,0.0
NVDA,2024-08-05 00:00:00-04:00,92.03731411431865,108.7731948954271,90.66765656185765,104.72418975830078,2056049100,0.0,0.0
NVDA,2024-08-12 00:00:00-04:00,106.29380539826674,124.96920346991081,106.23382262140593,124.54930877685547,1598129600,0.0,0.0
NVDA,2024-08-19 00:00:00-04:00,124.24937729854322,130.71778436878125,123.06966773489455,129.33811950683594,1575724000,0.0,0.0
NVDA,2024-08-26 00:00:00-04:00,129.53808285130913,131.227653641652,116.68124316108421,119.34059143066406,1869975300,0.0,0.0
NVDA,2024-09-02 00:00:00-04:00,115.98141737686433,116.18136504603977,100.92512296050285,102.8046646118164,1570114200,0.0,0.0
NVDA,2024-09-09 00:00:00-04:00,104.85415126345059,120.76023416082121,103.66444970653782,119.07064819335938,1589076900,0.01,0.0
NVDA,2024-09-16 00:00:00-04:00,116.77121232511327,119.6407533600276,113.20178695395991,115.98133850097656,1466985900,0.0,0.0
NVDA,2024-09-23 00:00:00-04:00,116.53125941079779,127.6494662037425,114.84152875659147,121.38047790527344,1419480300,0.0,0.0
NVDA,2024-09-30 00:00:00-04:00,118.290965103803,122.42030559533124,115.77137385100936,116.9811782836914,528648200,0.0,0.0
MSFT,2024-04-01 00:00:00-04:00,420.7378474756745,425.4220864106917,414.40618231707566,422.2959289550781,86645500,0.0,0.0
MSFT,2024-04-08 00:00:00-04:00,421.9485818439626,426.1167410783075,416.52002577258594,418.7033386230469,80199800,0.0,0.0
MSFT,2024-04-15 00:00:00-04:00,423.36774801643304,423.58608233438275,394.7561698730406,396.095947265625,104201000,0.0,0.0
MSFT,2024-04-22 00:00:00-04:00,397.0486528008009,409.87077362119237,385.0899655881374,403.24139404296875,121367900,0.0,0.0
MSFT,2024-04-29 00:00:00-04:00,402.1794761296723,404.0650740320478,386.22132541824493,403.57879638671875,107082100,0.0,0.0
MSFT,2024-05-06 00:00:00-04:00,405.66292376206604,412.23276061100023,403.2910177366326,411.59759521484375,76899100,0.0,0.0
MSFT,2024-05-13 00:00:00-04:00,414.8428102904366,422.19666946040104,407.70728542475103,417.026123046875,85671300,0.75,0.0
MSFT,2024-05-20 00:00:00-04:00,417.7783423677062,431.09087238331284,417.55961423850124,427.6707763671875,84856600,0.0,0.0
MSFT,2024-05-27 00:00:00-04:00,427.1438448579973,428.44626179250577,402.1692127903504,412.7277526855469,107655200,0.0,0.0
MSFT,2024-06-03 00:00:00-04:00,413.12544650842176,423.81323935854607,406.553711235877,421.3973083496094,77304600,0.0,0.0
MSFT,2024-06-10 00:00:00-04:00,422.2423859690987,440.83415582825296,421.4370756513701,440.00897216796875,80462900,0.0,0.0
MSFT,2024-06-17 00:00:00-04:00,440.02885021158215,448.3305371349002,438.1696762399023,447.17724609375,92266100,0.0,0.0
MSFT,2024-06-24 00:00:00-04:00,447.1971003866507,453.5302641718106,443.8267333016812,444.3636169433594,92336800,0.0,0.0
MSFT,2024-07-01 00:00:00-04:00,446.06371545070346,465.6397765538939,443.08107573370313,464.8543395996094,57575700,0.0,0.0
MSFT,2024-07-08 00:00:00-04:00,463.85018750798747,464.9935570376387,448.0422026334216,450.9254150390625,87801100,0.0,0.0
MSFT,2024-07-15 00:00:00-04:00,450.6768823607941,454.6139889232855,429.50015094371236,434.58056640625,95118300,0.0,0.0
MSFT,2024-07-22 00:00:00-04:00,439.23347357363195,445.79528699264137,414.8553456338981,422.8090515136719,109249300,0.0,0.0
MSFT,2024-07-29 00:00:00-04:00,429.08253990650184,429.6492487392807,402.0001807599968,406.12615966796875,150439100,0.0,0.0
MSFT,2024-08-05 00:00:00-04:00,386.9179721891063,407.70694391987155,383.34872002913653,403.6704406738281,125786300,0.0,0.0
MSFT,2024-08-12 00:00:00-04:00,404.70442457523944,418.90178792111476,401.90073605686166,416.04840087890625,97971900,0.75,0.0
MSFT,2024-08-19 00:00:00-04:00,417.28634485653293,425.0850828702447,410.44379375355777,415.1250305175781,85544600,0.0,0.0
MSFT,2024-08-26 00:00:00-04:00,414.70668933848526,420.3639917033618,405.6828844606105,415.4736328125,82881900,0.0,0.0
MSFT,2024-09-02 00:00:00-04:00,416.24057414460304,418.20270578056653,399.1989078370585,400.0953369140625,69254400,0.0,0.0
MSFT,2024-09-09 00:00:00-04:00,405.61314567645957,430.1049097614262,400.54348288399837,428.869873046875,87449700,0.0,0.0
MSFT,2024-09-16 00:00:00-04:00,428.8798615253544,440.08492045189865,426.5093641958097,433.53118896484375,128480600,0.0,0.0
MSFT,2024-09-23 00:00:00-04:00,432.54515265011,434.71643676950856,424.397837115045,426.3101501464844,74929200,0.0,0.0
MSFT,2024-09-30 00:00:00-04:00,426.4993780916274,428.700571468045,417.13693529272734,419.0094299316406,35900200,0.0,0.0
AMZN,2024-04-01 00:00:00-04:00,180.7899932861328,186.27000427246094,178.3800048828125,185.07000732421875,176792100,0.0,0.0
AMZN,2024-04-08 00:00:00-04:00,186.89999389648438,189.77000427246094,182.6699981689453,186.1300048828125,190222400,0.0,0.0
AMZN,2024-04-15 00:00:00-04:00,187.42999267578125,188.69000244140625,173.44000244140625,174.6300048828125,198977200,0.0,0.0
AMZN,2024-04-22 00:00:00-04:00,176.94000244140625,180.82000732421875,166.32000732421875,179.6199951171875,202325700,0.0,0.0
AMZN,2024-04-29 00:00:00-04:00,182.75,187.8699951171875,174.8000030517578,186.2100067138672,336824300,0.0,0.0
AMZN,2024-05-06 00:00:00-04:00,186.27999877929688,191.6999969482422,184.8000030517578,187.47999572753906,172420800,0.0,0.0
AMZN,2024-05-13 00:00:00-04:00,188.0,188.30999755859375,182.72999572753906,184.6999969482422,211066900,0.0,0.0
AMZN,2024-05-20 00:00:00-04:00,184.33999633789062,186.6699981689453,180.0800018310547,180.75,170604000,0.0,0.0
AMZN,2024-05-27 00:00:00-04:00,179.92999267578125,184.0800018310547,173.8699951171875,176.44000244140625,150089400,0.0,0.0
AMZN,2024-06-03 00:00:00-04:00,177.6999969482422,186.2899932861328,175.9199981689453,184.3000030517578,149494100,0.0,0.0
AMZN,2024-06-10 00:00:00-04:00,184.07000732421875,188.35000610351562,182.22999572753906,183.66000366210938,160921700,0.0,0.0
AMZN,2024-06-17 00:00:00-04:00,182.52000427246094,189.27999877929688,181.22000122070312,189.0800018310547,189919700,0.0,0.0
AMZN,2024-06-24 00:00:00-04:00,189.3300018310547,199.83999633789062,185.3300018310547,193.25,312940500,0.0,0.0
AMZN,2024-07-01 00:00:00-04:00,193.49000549316406,200.5500030517578,192.82000732421875,200.0,158248800,0.0,0.0
AMZN,2024-07-08 00:00:00-04:00,200.0399932861328,201.1999969482422,192.86000061035156,194.49000549316406,175514700,0.0,0.0
AMZN,2024-07-15 00:00:00-04:00,194.55999755859375,196.6199951171875,180.11000061035156,183.1300048828125,216879400,0.0,0.0
AMZN,2024-07-22 00:00:00-04:00,185.0,189.38999938964844,176.8000030517578,182.5,202972200,0.0,0.0
AMZN,2024-07-29 00:00:00-04:00,183.83999633789062,190.60000610351562,160.5500030517578,167.89999389648438,326330000,0.0,0.0
AMZN,2024-08-05 00:00:00-04:00,154.2100067138672,168.5500030517578,151.61000061035156,166.94000244140625,272525600,0.0,0.0
AMZN,2024-08-12 00:00:00-04:00,168.13999938964844,178.33999633789062,166.11000061035156,177.05999755859375,181342200,0.0,0.0
AMZN,2024-08-19 00:00:00-04:00,177.63999938964844,182.38999938964844,175.24000549316406,177.0399932861328,154181700,0.0,0.0
AMZN,2024-08-26 00:00:00-04:00,176.6999969482422,178.89999389648438,168.9199981689453,178.5,151090400,0.0,0.0
AMZN,2024-09-02 00:00:00-04:00,177.5500030517578,179.8800048828125,171.16000366210938,171.38999938964844,149763700,0.0,0.0
AMZN,2024-09-09 00:00:00-04:00,174.52999877929688,188.5,173.50999450683594,186.49000549316406,167953800,0.0,0.0
AMZN,2024-09-16 00:00:00-04:00,185.2899932861328,191.83999633789062,183.36000061035156,191.60000610351562,226527100,0.0,0.0
AMZN,2024-09-23 00:00:00-04:00,191.63999938964844,195.3699951171875,187.33999633789062,187.97000122070312,179200300,0.0,0.0
AMZN,2024-09-30 00:00:00-04:00,187.13999938964844,188.49000549316406,183.4499969482422,185.1300048828125,77628800,0.0,0.0
GOOGL,2024-04-01 00:00:00-04:00,149.97298313167374,154.99895705313986,148.8881732587718,151.7743682861328,139195800,0.0,0.0
GOOGL,2024-04-08 00:00:00-04:00,152.05304808483865,159.4576498521726,151.8838587932854,156.9794921875,127149200,0.0,0.0
GOOGL,2024-04-15 00:00:00-04:00,158.1041193536857,158.48231611256986,151.57533531126506,153.3568115234375,121801200,0.0,0.0
GOOGL,2024-04-22 00:00:00-04:00,153.5757700168034,173.87871320868138,150.1521355656523,171.1318359375,192151900,0.0,0.0
GOOGL,2024-04-29 00:00:00-04:00,168.2555919919022,168.74326598647346,161.82633786772607,166.4442596435547,171623000,0.0,0.0
GOOGL,2024-05-06 00:00:00-04:00,166.66319396757194,170.94272144198712,165.23999033554486,167.84751892089844,114626700,0.0,0.0
GOOGL,2024-05-13 00:00:00-04:00,163.47841810746476,175.43128224723478,163.21966069777545,175.22227478027344,135750300,0.0,0.0
GOOGL,2024-05-20 00:00:00-04:00,175.351650985855,177.9193765909013,172.1270621638048,174.15736389160156,95021200,0.0,0.0
GOOGL,2024-05-27 00:00:00-04:00,173.6199175639861,176.42650654493033,168.63376194065896,171.67919921875,104558500,0.0,0.0
GOOGL,2024-06-03 00:00:00-04:00,171.71900528397444,177.02364564681855,170.34558199221317,173.6298828125,119319600,0.0,0.0
GOOGL,2024-06-10 00:00:00-04:00,174.1374593209768,179.5515771539617,171.93796825650745,175.94879150390625,112161400,0.2,0.0
GOOGL,2024-06-17 00:00:00-04:00,174.8255491559635,180.19605848680078,173.4704662626584,178.98046875,120231200,0.0,0.0
GOOGL,2024-06-24 00:00:00-04:00,179.5085537413416,185.37725517607376,178.02393603648088,181.49134826660156,109378100,0.0,0.0
GOOGL,2024-07-01 00:00:00-04:00,182.36817756883906,190.16986676631305,180.6444373615651,189.9108123779297,64588200,0.0,0.0
GOOGL,2024-07-08 00:00:00-04:00,189.2133085162364,191.0566249294651,183.82288283046884,184.40078735351562,100634000,0.0,0.0
GOOGL,2024-07-15 00:00:00-04:00,184.25133608945646,187.9977346317093,175.83189393564987,177.01759338378906,99696400,0.0,0.0
GOOGL,2024-07-22 00:00:00-04:00,179.93698877528098,182.94607281035877,163.4667619348052,166.39613342285156,196227100,0.0,0.0
GOOGL,2024-07-29 00:00:00-04:00,168.21950920067448,173.61990854889524,164.07454819419817,166.05735778808594,118644100,0.0,0.0
GOOGL,2024-08-05 00:00:00-04:00,154.93771515503468,163.8354171584864,154.3697689657351,163.0781707763672,181955000,0.0,0.0
GOOGL,2024-08-12 00:00:00-04:00,163.75571594517146,164.46314006883134,157.1397268149823,162.37074279785156,130771000,0.0,0.0
GOOGL,2024-08-19 00:00:00-04:00,164.68235124276958,168.03020219132094,162.71947348761103,165.0211181640625,100108700,0.0,0.0
GOOGL,2024-08-26 00:00:00-04:00,165.77838248552513,166.9441499952412,159.6705434166611,162.7892303466797,84243300,0.0,0.0
GOOGL,2024-09-02 00:00:00-04:00,161.13521754137363,161.26475232318978,150.00561037278717,150.374267578125,114899900,0.0,0.0
GOOGL,2024-09-09 00:00:00-04:00,151.95851223609034,157.80729641858423,146.68764777832777,156.890625,159273200,0.2,0.0
GOOGL,2024-09-16 00:00:00-04:00,156.9491585331825,163.41429039078778,156.24079566261062,163.21475219726562,130256800,0.0,0.0
GOOGL,2024-09-23 00:00:00-04:00,163.97302044822698,165.31991468714682,160.3214120938613,163.5739288330078,107772800,0.0,0.0
GOOGL,2024-09-30 00:00:00-04:00,162.94538417774856,168.7719847422779,162.88550901766104,166.60696411132812,48752000,0.0,0.0
GOOG,2024-04-01 00:00:00-04:00,151.11427094289274,156.2598975954274,150.3687936097494,153.21432495117188,99808700,0.0,0.0
GOOG,2024-04-08 00:00:00-04:00,153.28895252641007,160.93772200076836,153.2640764544247,158.43955993652344,89328700,0.0,0.0
GOOG,2024-04-15 00:00:00-04:00,159.52440154731175,160.07181175662723,153.18443607022257,154.98590087890625,86871900,0.0,0.0
GOOG,2024-04-22 00:00:00-04:00,155.27453895391315,175.58832666155163,152.04783306281138,172.87120056152344,145543600,0.0,0.0
GOOG,2024-04-29 00:00:00-04:00,169.9649669532094,170.57209192238386,163.7245204912826,168.193359375,130366800,0.0,0.0
GOOG,2024-05-06 00:00:00-04:00,168.42228038296867,172.65224543712353,167.09854832006906,169.4872283935547,81498400,0.0,0.0
GOOG,2024-05-13 00:00:00-04:00,165.06516005399092,176.65824378032863,164.97856460279982,176.45420837402344,93130000,0.0,0.0
GOOG,2024-05-20 00:00:00-04:00,176.47415530840615,179.10170969743015,173.71720888172945,175.498779296875,74719500,0.0,0.0
GOOG,2024-05-27 00:00:00-04:00,174.91154600581544,177.66847695867875,170.16402810623885,173.1399383544922,77608300,0.0,0.0
GOOG,2024-06-03 00:00:00-04:00,173.06031059580687,178.5741875907091,171.63704391555805,175.12054443359375,79015400,0.0,0.0
GOOG,2024-06-10 00:00:00-04:00,175.61818205293417,181.2216461479701,173.55794827746183,177.5291290283203,78443500,0.2,0.0
GOOG,2024-06-17 00:00:00-04:00,176.34612866394625,181.8583130820366,174.99099899728427,179.6143798828125,107394400,0.0,0.0
GOOG,2024-06-24 00:00:00-04:00,180.6307267507036,186.82845042927514,179.584484387472,182.7630615234375,86549800,0.0,0.0
GOOG,2024-07-01 00:00:00-04:00,183.81927053704104,191.5714048253656,182.07553825771618,191.27249145507812,46083900,0.0,0.0
GOOG,2024-07-08 00:00:00-04:00,190.67962352380925,192.61764951679143,185.4733310036047,186.1110382080078,65250100,0.0,0.0
GOOG,2024-07-15 00:00:00-04:00,185.82207433529334,189.6582760826583,177.57173113543192,178.74749755859375,74685800,0.0,0.0
GOOG,2024-07-22 00:00:00-04:00,181.69692108871362,184.5566373425019,165.27096136954532,168.07586669921875,125445200,0.0,0.0
GOOG,2024-07-29 00:00:00-04:00,169.88936000250808,175.27998791903002,165.794079220675,167.796875,79186100,0.0,0.0
GOOG,2024-08-05 00:00:00-04:00,156.8063726636335,165.34568640772312,156.03914137449974,164.7976531982422,119671300,0.0,0.0
GOOG,2024-08-12 00:00:00-04:00,165.4004734361948,166.35205486717328,158.95863189575877,164.1499786376953,82914100,0.0,0.0
GOOG,2024-08-19 00:00:00-04:00,166.40188487929854,169.79967551894111,164.43893927247507,166.83033752441406,74398300,0.0,0.0
GOOG,2024-08-26 00:00:00-04:00,167.55275405047396,168.77337281210873,161.401858426369,164.51866149902344,76549800,0.0,0.0
GOOG,2024-09-02 00:00:00-04:00,162.7300820014322,162.79485163350643,151.39083514674604,151.58514404296875,83082400,0.0,0.0
GOOG,2024-09-09 00:00:00-04:00,153.07978137806174,158.70455295021395,147.66922093357556,157.80279541015625,105209000,0.2,0.0
GOOG,2024-09-16 00:00:00-04:00,157.97060670665243,164.61549274849412,157.25223982514777,164.2662811279297,106889800,0.0,0.0
GOOG,2024-09-23 00:00:00-04:00,164.96469973311156,166.59100475314528,161.66221536475055,164.91481018066406,79869200,0.0,0.0
GOOG,2024-09-30 00:00:00-04:00,164.40596745108581,170.05312356675083,164.26628584368066,168.03770446777344,32699600,0.0,0.0
META,2024-04-01 00:00:00-04:00,485.42910660418363,528.7709900364625,480.02879418610894,525.4232177734375,78145500,0.0,0.0
META,2024-04-08 00:00:00-04:00,527.35616796256,529.5580959908953,503.96147323441903,510.039306640625,57874900,0.0,0.0
META,2024-04-15 00:00:00-04:00,514.8417938077899,516.6452731895436,474.0008246461211,479.3214111328125,75474200,0.0,0.0
META,2024-04-22 00:00:00-04:00,487.93993703909956,508.14622083975553,412.9933500746641,441.6787109375,185705100,0.0,0.0
META,2024-04-29 00:00:00-04:00,437.96224783578646,452.5191579879948,425.5574899823434,450.3171691894531,91987400,0.0,0.0
META,2024-05-06 00:00:00-04:00,453.92401123072494,475.76434819594465,451.6921630761224,474.4690856933594,60373000,0.0,0.0
META,2024-05-13 00:00:00-04:00,471.0316452622416,480.74620589959085,458.4076848807283,470.1947021484375,65663400,0.0,0.0
META,2024-05-20 00:00:00-04:00,468.24179152916014,478.10579995092274,459.8623573782401,476.4817199707031,57326100,0.0,0.0
META,2024-05-27 00:00:00-04:00,474.8477087942843,479.1121505905268,452.80811566012204,465.1331481933594,47057000,0.0,0.0
META,2024-06-03 00:00:00-04:00,469.1484761373278,500.99232796642747,466.5380043305167,491.16815185546875,54106600,0.0,0.0
META,2024-06-10 00:00:00-04:00,492.0648744072266,512.1416563427989,491.6165283373407,502.32745361328125,53091700,0.5,0.0
META,2024-06-17 00:00:00-04:00,500.3427947193107,509.3987592696727,491.08734711442,493.47100830078125,59258900,0.0,0.0
META,2024-06-24 00:00:00-04:00,497.8793089134852,521.4966528641997,492.9822953512342,502.8860168457031,60493700,0.0,0.0
META,2024-07-01 00:00:00-04:00,503.61409780890364,539.4390494858881,491.86526462936666,538.4815673828125,45427400,0.0,0.0
META,2024-07-08 00:00:00-04:00,540.9151195316089,541.3739244574462,492.92246243757324,497.5501708984375,70862800,0.0,0.0
META,2024-07-15 00:00:00-04:00,497.31084250856037,505.33953346638947,457.90535938148247,475.52862548828125,89108200,0.0,0.0
META,2024-07-22 00:00:00-04:00,485.2926908609455,493.9098474919766,441.47891934659805,464.46795654296875,71591200,0.0,0.0
META,2024-07-29 00:00:00-04:00,468.6368714285464,525.7752807840168,455.49174827190194,486.84857177734375,114143600,0.0,0.0
META,2024-08-05 00:00:00-04:00,450.15591483417245,516.9687068327605,449.60735165169405,516.4002075195312,92309900,0.0,0.0
META,2024-08-12 00:00:00-04:00,515.4925380085791,538.3419595150968,507.7530892007,526.0245971679688,63214200,0.0,0.0
META,2024-08-19 00:00:00-04:00,525.4760731115344,542.7901297409765,521.3769614082677,526.6030883789062,58279600,0.0,0.0
META,2024-08-26 00:00:00-04:00,526.2041847593069,526.6031508897579,511.09430132901053,519.9308471679688,42447700,0.0,0.0
META,2024-09-02 00:00:00-04:00,518.2652206644942,524.099719168192,496.9317968532251,498.9464416503906,44179700,0.0,0.0
META,2024-09-09 00:00:00-04:00,504.82090213106767,526.1842465755389,494.2888421985135,523.2320556640625,54044000,0.0,0.0
META,2024-09-16 00:00:00-04:00,523.1521980973546,563.0064974962918,516.031134720739,559.8648071289062,69255700,0.5,0.0
META,2024-09-23 00:00:00-04:00,568.5351928960997,576.4218336408459,553.2511324655222,566.3988037109375,66166300,0.0,0.0
META,2024-09-30 00:00:00-04:00,566.7382462504219,582.052223949219,563.8431348972979,575.4933471679688,28051600,0.0,0.0
AVGO,2024-04-01 00:00:00-04:00,130.96689352832547,138.7023279394449,128.76680041381042,132.32528686523438,117048000,0.0,0.0
AVGO,2024-04-08 00:00:00-04:00,131.75428392404845,137.50595954544613,129.28348286415903,132.78369140625,112150000,0.0,0.0
AVGO,2024-04-15 00:00:00-04:00,135.34537602811838,135.34537602811838,118.30963799663309,119.01600646972656,137696000,0.0,0.0
AVGO,2024-04-22 00:00:00-04:00,120.97110186258357,133.94548315082116,118.6040435143347,132.78369140625,121805000,0.0,0.0
AVGO,2024-04-29 00:00:00-04:00,132.78468911733236,133.66393951971315,120.85354591434312,126.2673568725586,120821000,0.0,0.0
AVGO,2024-05-06 00:00:00-04:00,127.06854112938018,132.7767562813576,125.96701736949275,131.6702880859375,71088000,0.0,0.0
AVGO,2024-05-13 00:00:00-04:00,133.17193757912992,142.7942917493705,130.9787487267858,137.8438262939453,117253000,0.0,0.0
AVGO,2024-05-20 00:00:00-04:00,137.91398835447245,141.17412057618537,136.1357248224919,139.08367919921875,111274000,0.0,0.0
AVGO,2024-05-27 00:00:00-04:00,139.29705947717787,140.00639005718702,129.14714261095708,131.25042724609375,144599000,0.0,0.0
AVGO,2024-06-03 00:00:00-04:00,133.6362677376189,140.77894249381356,128.67986272777713,138.96511840820312,120304000,0.0,0.0
AVGO,2024-06-10 00:00:00-04:00,139.27730151900357,172.61375962603867,139.2111093888969,171.4084930419922,281389000,0.0,0.0
AVGO,2024-06-17 00:00:00-04:00,177.82604007838825,182.9256982713745,163.14748670401815,163.8597869873047,342481000,0.0,0.0
AVGO,2024-06-24 00:00:00-04:00,162.22180760471974,164.0939248671011,154.51106504879036,158.61390686035156,262890000,0.525,0.0
AVGO,2024-07-01 00:00:00-04:00,159.38218338066656,174.96856473609319,157.92532482167167,168.80813598632812,165356000,0.0,0.0
AVGO,2024-07-08 00:00:00-04:00,168.97562090244224,175.51463769834734,165.3582602869081,168.54649353027344,196753000,0.0,0.0
AVGO,2024-07-15 00:00:00-04:00,168.48008599614627,171.9586987982505,152.52402474403573,155.9431915283203,152870500,0.0,10.0
AVGO,2024-07-22 00:00:00-04:00,158.79745543857933,163.85186480982236,144.2189790304434,150.27435302734375,139258100,0.0,0.0
AVGO,2024-07-29 00:00:00-04:00,150.66084815708024,159.88760838005817,138.35189271928814,142.53416442871094,167621400,0.0,0.0
AVGO,2024-08-05 00:00:00-04:00,128.451198111123,148.7580088703709,127.35112166924118,146.9344482421875,141832300,0.0,0.0
AVGO,2024-08-12 00:00:00-04:00,146.75608475870587,165.17987625311792,145.06136645012182,164.23837280273438,107258200,0.0,0.0
AVGO,2024-08-19 00:00:00-04:00,163.38604585533056,170.87845215887043,158.98573989995236,164.8726348876953,104849400,0.0,0.0
AVGO,2024-08-26 00:00:00-04:00,163.48517016335148,164.21854446295282,154.02054958604214,161.3643035888672,101945700,0.0,0.0
AVGO,2024-09-02 00:00:00-04:00,158.94612157758135,159.30290358929628,135.37872874796608,135.775146484375,165686300,0.0,0.0
